Year,Player,team,teamId,Season,games,Champion,key,Win,lose,kills,assists,deaths,killsC,assistsC,deathsC,killsJ,assistsJ,deathsJ,kda,kdaC,ban,Avg BT,wR,Presence
2021,MagiFelix,AST,Red,Summer,50,Orianna,61,25.0,25.0,4.0,7.0,1.0,138.0,351.0,110.0,65.0,81.0,49.0,2.979591836734694,4.445454545454545,8.0,4.0,0.5,59.183673469387756
2021,MagiFelix,AST,Red,Summer,50,Orianna,61,25.0,25.0,1.0,3.0,1.0,138.0,351.0,110.0,65.0,81.0,49.0,2.979591836734694,4.445454545454545,8.0,1.0,0.5,59.183673469387756
2021,MagiFelix,AST,Blue,Summer,50,Orianna,61,25.0,25.0,2.0,4.0,4.0,138.0,351.0,110.0,65.0,81.0,49.0,2.979591836734694,4.445454545454545,8.0,4.0,0.5,59.183673469387756
2021,MagiFelix,AST,Blue,Summer,50,Orianna,61,25.0,25.0,1.0,4.0,1.0,138.0,351.0,110.0,65.0,81.0,49.0,2.979591836734694,4.445454545454545,8.0,4.0,0.5,59.183673469387756
2021,Czekolad,XL,Blue,Spring,50,Orianna,61,25.0,25.0,3.0,4.0,9.0,138.0,351.0,110.0,33.0,86.0,55.0,2.1636363636363636,4.445454545454545,8.0,2.0,0.5,59.183673469387756
2021,Larssen,RGE,Blue,Summer,43,Lucian,236,20.0,23.0,7.0,3.0,0.0,165.0,187.0,103.0,74.0,100.0,35.0,4.9714285714285715,3.4174757281553396,15.0,3.0,0.46511627906976744,59.183673469387756
2021,Larssen,RGE,Blue,Summer,43,Lucian,236,20.0,23.0,1.0,1.0,1.0,165.0,187.0,103.0,74.0,100.0,35.0,4.9714285714285715,3.4174757281553396,15.0,2.0,0.46511627906976744,59.183673469387756
2021,Larssen,RGE,Blue,Summer,43,Lucian,236,20.0,23.0,5.0,7.0,4.0,165.0,187.0,103.0,74.0,100.0,35.0,4.9714285714285715,3.4174757281553396,15.0,6.0,0.46511627906976744,59.183673469387756
2021,Larssen,RGE,Red,Summer,43,Lucian,236,20.0,23.0,6.0,6.0,3.0,165.0,187.0,103.0,74.0,100.0,35.0,4.9714285714285715,3.4174757281553396,15.0,3.0,0.46511627906976744,59.183673469387756
2021,Larssen,RGE,Red,Summer,43,Lucian,236,20.0,23.0,7.0,6.0,2.0,165.0,187.0,103.0,74.0,100.0,35.0,4.9714285714285715,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,Larssen,RGE,Red,Summer,43,Lucian,236,20.0,23.0,2.0,6.0,4.0,165.0,187.0,103.0,74.0,100.0,35.0,4.9714285714285715,3.4174757281553396,15.0,6.0,0.46511627906976744,59.183673469387756
2021,Larssen,RGE,Red,Summer,50,Orianna,61,25.0,25.0,0.0,0.0,2.0,138.0,351.0,110.0,74.0,100.0,35.0,4.9714285714285715,4.445454545454545,8.0,1.0,0.5,59.183673469387756
2021,Larssen,RGE,Blue,Summer,50,Orianna,61,25.0,25.0,1.0,9.0,0.0,138.0,351.0,110.0,74.0,100.0,35.0,4.9714285714285715,4.445454545454545,8.0,1.0,0.5,59.183673469387756
2021,Larssen,RGE,Red,Summer,50,Orianna,61,25.0,25.0,8.0,8.0,2.0,138.0,351.0,110.0,74.0,100.0,35.0,4.9714285714285715,4.445454545454545,8.0,1.0,0.5,59.183673469387756
2021,Larssen,RGE,Blue,Spring,50,Orianna,61,25.0,25.0,6.0,9.0,0.0,138.0,351.0,110.0,77.0,127.0,26.0,7.846153846153846,4.445454545454545,8.0,4.0,0.5,59.183673469387756
2021,Larssen,RGE,Blue,Spring,50,Orianna,61,25.0,25.0,6.0,18.0,3.0,138.0,351.0,110.0,77.0,127.0,26.0,7.846153846153846,4.445454545454545,8.0,2.0,0.5,59.183673469387756
2021,Larssen,RGE,Red,Spring,50,Orianna,61,25.0,25.0,3.0,14.0,1.0,138.0,351.0,110.0,77.0,127.0,26.0,7.846153846153846,4.445454545454545,8.0,6.0,0.5,59.183673469387756
2021,Czekolad,XL,Blue,Spring,50,Orianna,61,25.0,25.0,2.0,8.0,3.0,138.0,351.0,110.0,33.0,86.0,55.0,2.1636363636363636,4.445454545454545,8.0,4.0,0.5,59.183673469387756
2021,Hylissang,FNC,Blue,Spring,33,Thresh,412,17.0,16.0,1.0,3.0,5.0,21.0,280.0,108.0,10.0,160.0,99.0,1.7171717171717171,2.787037037037037,25.0,6.0,0.5151515151515151,59.183673469387756
2021,MagiFelix,AST,Red,Spring,50,Orianna,61,25.0,25.0,3.0,8.0,4.0,138.0,351.0,110.0,38.0,67.0,27.0,3.888888888888889,4.445454545454545,8.0,4.0,0.5,59.183673469387756
2021,promisq,AST,Red,Summer,33,Thresh,412,17.0,16.0,0.0,4.0,4.0,21.0,280.0,108.0,13.0,132.0,72.0,2.013888888888889,2.787037037037037,25.0,6.0,0.5151515151515151,59.183673469387756
2021,promisq,AST,Blue,Summer,33,Thresh,412,17.0,16.0,1.0,4.0,4.0,21.0,280.0,108.0,13.0,132.0,72.0,2.013888888888889,2.787037037037037,25.0,5.0,0.5151515151515151,59.183673469387756
2021,Vander,MSF,Blue,Summer,33,Thresh,412,17.0,16.0,1.0,9.0,5.0,21.0,280.0,108.0,9.0,160.0,49.0,3.4489795918367347,2.787037037037037,25.0,5.0,0.5151515151515151,59.183673469387756
2021,Jeskla,AST,Blue,Spring,45,Tristana,18,22.0,23.0,9.0,8.0,4.0,182.0,192.0,88.0,80.0,64.0,55.0,2.618181818181818,4.25,13.0,2.0,0.4888888888888889,59.183673469387756
2021,Nisqy,FNC,Red,Summer,43,Lucian,236,20.0,23.0,7.0,4.0,0.0,165.0,187.0,103.0,79.0,115.0,50.0,3.88,3.4174757281553396,15.0,1.0,0.46511627906976744,59.183673469387756
2021,Nisqy,FNC,Blue,Summer,43,Lucian,236,20.0,23.0,3.0,11.0,5.0,165.0,187.0,103.0,79.0,115.0,50.0,3.88,3.4174757281553396,15.0,1.0,0.46511627906976744,59.183673469387756
2021,Nisqy,FNC,Red,Summer,43,Lucian,236,20.0,23.0,7.0,5.0,0.0,165.0,187.0,103.0,79.0,115.0,50.0,3.88,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,Hylissang,FNC,Blue,Summer,33,Thresh,412,17.0,16.0,0.0,6.0,6.0,21.0,280.0,108.0,15.0,171.0,74.0,2.5135135135135136,2.787037037037037,25.0,6.0,0.5151515151515151,59.183673469387756
2021,Kobbe,MSF,Red,Spring,45,Tristana,18,22.0,23.0,6.0,9.0,0.0,182.0,192.0,88.0,63.0,89.0,29.0,5.241379310344827,4.25,13.0,4.0,0.4888888888888889,59.183673469387756
2021,LIMIT,S04,Blue,Summer,33,Thresh,412,17.0,16.0,1.0,3.0,3.0,21.0,280.0,108.0,8.0,110.0,70.0,1.6857142857142857,2.787037037037037,25.0,2.0,0.5151515151515151,59.183673469387756
2021,Kobbe,MSF,Blue,Spring,45,Tristana,18,22.0,23.0,4.0,6.0,3.0,182.0,192.0,88.0,63.0,89.0,29.0,5.241379310344827,4.25,13.0,4.0,0.4888888888888889,59.183673469387756
2021,Hylissang,FNC,Blue,Summer,33,Thresh,412,17.0,16.0,0.0,15.0,3.0,21.0,280.0,108.0,15.0,171.0,74.0,2.5135135135135136,2.787037037037037,25.0,3.0,0.5151515151515151,59.183673469387756
2021,Caps,G2,Red,Spring,50,Orianna,61,25.0,25.0,4.0,3.0,1.0,138.0,351.0,110.0,74.0,131.0,34.0,6.029411764705882,4.445454545454545,8.0,1.0,0.5,59.183673469387756
2021,Carzzy,MAD,Red,Spring,33,Thresh,412,17.0,16.0,0.0,13.0,8.0,21.0,280.0,108.0,58.0,129.0,59.0,3.169491525423729,2.787037037037037,25.0,4.0,0.5151515151515151,59.183673469387756
2021,Carzzy,MAD,Red,Spring,45,Tristana,18,22.0,23.0,2.0,1.0,6.0,182.0,192.0,88.0,58.0,129.0,59.0,3.169491525423729,4.25,13.0,4.0,0.4888888888888889,59.183673469387756
2021,Caps,G2,Red,Spring,43,Lucian,236,20.0,23.0,5.0,6.0,1.0,165.0,187.0,103.0,74.0,131.0,34.0,6.029411764705882,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,Caps,G2,Blue,Spring,43,Lucian,236,20.0,23.0,2.0,9.0,0.0,165.0,187.0,103.0,74.0,131.0,34.0,6.029411764705882,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,Tore,XL,Blue,Spring,33,Thresh,412,17.0,16.0,0.0,2.0,2.0,21.0,280.0,108.0,11.0,118.0,68.0,1.8970588235294117,2.787037037037037,25.0,4.0,0.5151515151515151,59.183673469387756
2021,Upset,FNC,Blue,Summer,45,Tristana,18,22.0,23.0,5.0,1.0,1.0,182.0,192.0,88.0,90.0,106.0,21.0,9.333333333333334,4.25,13.0,3.0,0.4888888888888889,59.183673469387756
2021,Upset,FNC,Red,Summer,45,Tristana,18,22.0,23.0,4.0,6.0,0.0,182.0,192.0,88.0,90.0,106.0,21.0,9.333333333333334,4.25,13.0,3.0,0.4888888888888889,59.183673469387756
2021,Upset,FNC,Red,Summer,45,Tristana,18,22.0,23.0,3.0,5.0,1.0,182.0,192.0,88.0,90.0,106.0,21.0,9.333333333333334,4.25,13.0,1.0,0.4888888888888889,59.183673469387756
2021,Upset,FNC,Red,Summer,45,Tristana,18,22.0,23.0,7.0,7.0,1.0,182.0,192.0,88.0,90.0,106.0,21.0,9.333333333333334,4.25,13.0,5.0,0.4888888888888889,59.183673469387756
2021,Upset,FNC,Blue,Summer,45,Tristana,18,22.0,23.0,2.0,2.0,1.0,182.0,192.0,88.0,90.0,106.0,21.0,9.333333333333334,4.25,13.0,5.0,0.4888888888888889,59.183673469387756
2021,Upset,FNC,Red,Summer,45,Tristana,18,22.0,23.0,8.0,6.0,1.0,182.0,192.0,88.0,90.0,106.0,21.0,9.333333333333334,4.25,13.0,3.0,0.4888888888888889,59.183673469387756
2021,Vander,MSF,Red,Summer,33,Thresh,412,17.0,16.0,1.0,4.0,2.0,21.0,280.0,108.0,9.0,160.0,49.0,3.4489795918367347,2.787037037037037,25.0,3.0,0.5151515151515151,59.183673469387756
2021,Nisqy,FNC,Red,Summer,50,Orianna,61,25.0,25.0,1.0,7.0,3.0,138.0,351.0,110.0,79.0,115.0,50.0,3.88,4.445454545454545,8.0,1.0,0.5,59.183673469387756
2021,MagiFelix,AST,Red,Summer,43,Lucian,236,20.0,23.0,1.0,3.0,3.0,165.0,187.0,103.0,65.0,81.0,49.0,2.979591836734694,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,LIMIT,S04,Red,Spring,33,Thresh,412,17.0,16.0,1.0,6.0,4.0,21.0,280.0,108.0,15.0,135.0,51.0,2.9411764705882355,2.787037037037037,25.0,1.0,0.5151515151515151,59.183673469387756
2021,promisq,AST,Red,Summer,33,Thresh,412,17.0,16.0,1.0,10.0,0.0,21.0,280.0,108.0,13.0,132.0,72.0,2.013888888888889,2.787037037037037,25.0,5.0,0.5151515151515151,59.183673469387756
2021,Mikyx,G2,Blue,Summer,33,Thresh,412,17.0,16.0,1.0,15.0,5.0,21.0,280.0,108.0,13.0,172.0,59.0,3.135593220338983,2.787037037037037,25.0,5.0,0.5151515151515151,59.183673469387756
2021,Mikyx,G2,Blue,Summer,33,Thresh,412,17.0,16.0,0.0,11.0,2.0,21.0,280.0,108.0,13.0,172.0,59.0,3.135593220338983,2.787037037037037,25.0,3.0,0.5151515151515151,59.183673469387756
2021,Mikyx,G2,Red,Summer,33,Thresh,412,17.0,16.0,0.0,13.0,7.0,21.0,280.0,108.0,13.0,172.0,59.0,3.135593220338983,2.787037037037037,25.0,5.0,0.5151515151515151,59.183673469387756
2021,Mikyx,G2,Blue,Summer,33,Thresh,412,17.0,16.0,0.0,11.0,4.0,21.0,280.0,108.0,13.0,172.0,59.0,3.135593220338983,2.787037037037037,25.0,2.0,0.5151515151515151,59.183673469387756
2021,Crownshot,VIT,Red,Spring,45,Tristana,18,22.0,23.0,2.0,2.0,3.0,182.0,192.0,88.0,48.0,49.0,26.0,3.730769230769231,4.25,13.0,4.0,0.4888888888888889,59.183673469387756
2021,Crownshot,VIT,Red,Spring,45,Tristana,18,22.0,23.0,5.0,3.0,1.0,182.0,192.0,88.0,48.0,49.0,26.0,3.730769230769231,4.25,13.0,3.0,0.4888888888888889,59.183673469387756
2021,Labrov,VIT,Red,Spring,33,Thresh,412,17.0,16.0,1.0,3.0,5.0,21.0,280.0,108.0,10.0,126.0,70.0,1.9428571428571428,2.787037037037037,25.0,3.0,0.5151515151515151,59.183673469387756
2021,Labrov,VIT,Red,Spring,33,Thresh,412,17.0,16.0,2.0,9.0,0.0,21.0,280.0,108.0,10.0,126.0,70.0,1.9428571428571428,2.787037037037037,25.0,3.0,0.5151515151515151,59.183673469387756
2021,Labrov,VIT,Blue,Spring,33,Thresh,412,17.0,16.0,1.0,5.0,3.0,21.0,280.0,108.0,10.0,126.0,70.0,1.9428571428571428,2.787037037037037,25.0,5.0,0.5151515151515151,59.183673469387756
2021,Labrov,VIT,Red,Spring,33,Thresh,412,17.0,16.0,1.0,7.0,3.0,21.0,280.0,108.0,10.0,126.0,70.0,1.9428571428571428,2.787037037037037,25.0,6.0,0.5151515151515151,59.183673469387756
2021,Humanoid,MAD,Blue,Summer,50,Orianna,61,25.0,25.0,0.0,7.0,4.0,138.0,351.0,110.0,62.0,112.0,63.0,2.761904761904762,4.445454545454545,8.0,1.0,0.5,59.183673469387756
2021,Humanoid,MAD,Red,Summer,43,Lucian,236,20.0,23.0,2.0,2.0,4.0,165.0,187.0,103.0,62.0,112.0,63.0,2.761904761904762,3.4174757281553396,15.0,1.0,0.46511627906976744,59.183673469387756
2021,Trymbi,RGE,Blue,Spring,33,Thresh,412,17.0,16.0,0.0,12.0,5.0,21.0,280.0,108.0,15.0,174.0,56.0,3.375,2.787037037037037,25.0,1.0,0.5151515151515151,59.183673469387756
2021,Trymbi,RGE,Red,Spring,33,Thresh,412,17.0,16.0,1.0,13.0,0.0,21.0,280.0,108.0,15.0,174.0,56.0,3.375,2.787037037037037,25.0,5.0,0.5151515151515151,59.183673469387756
2021,Jezu,SK,Red,Spring,45,Tristana,18,22.0,23.0,2.0,5.0,2.0,182.0,192.0,88.0,75.0,85.0,40.0,4.0,4.25,13.0,6.0,0.4888888888888889,59.183673469387756
2021,Advienne,XL,Blue,Summer,33,Thresh,412,17.0,16.0,0.0,8.0,0.0,21.0,280.0,108.0,7.0,91.0,34.0,2.8823529411764706,2.787037037037037,25.0,1.0,0.5151515151515151,59.183673469387756
2021,Blue,SK,Blue,Spring,50,Orianna,61,25.0,25.0,0.0,1.0,1.0,138.0,351.0,110.0,45.0,94.0,42.0,3.3095238095238093,4.445454545454545,8.0,6.0,0.5,59.183673469387756
2021,Blue,SK,Blue,Spring,50,Orianna,61,25.0,25.0,2.0,1.0,2.0,138.0,351.0,110.0,45.0,94.0,42.0,3.3095238095238093,4.445454545454545,8.0,1.0,0.5,59.183673469387756
2021,Patrik,XL,Red,Spring,45,Tristana,18,22.0,23.0,11.0,2.0,0.0,182.0,192.0,88.0,67.0,71.0,50.0,2.76,4.25,13.0,3.0,0.4888888888888889,59.183673469387756
2021,LIMIT,S04,Red,Spring,33,Thresh,412,17.0,16.0,0.0,7.0,1.0,21.0,280.0,108.0,15.0,135.0,51.0,2.9411764705882355,2.787037037037037,25.0,6.0,0.5151515151515151,59.183673469387756
2021,MagiFelix,AST,Red,Summer,43,Lucian,236,20.0,23.0,5.0,5.0,3.0,165.0,187.0,103.0,65.0,81.0,49.0,2.979591836734694,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,MagiFelix,AST,Blue,Summer,43,Lucian,236,20.0,23.0,3.0,3.0,4.0,165.0,187.0,103.0,65.0,81.0,49.0,2.979591836734694,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,MagiFelix,AST,Red,Summer,43,Lucian,236,20.0,23.0,6.0,4.0,5.0,165.0,187.0,103.0,65.0,81.0,49.0,2.979591836734694,3.4174757281553396,15.0,6.0,0.46511627906976744,59.183673469387756
2021,Vetheo,MSF,Red,Spring,50,Orianna,61,25.0,25.0,4.0,7.0,0.0,138.0,351.0,110.0,62.0,92.0,51.0,3.019607843137255,4.445454545454545,8.0,6.0,0.5,59.183673469387756
2021,LIDER,VIT,Blue,Summer,43,Lucian,236,20.0,23.0,0.0,5.0,4.0,165.0,187.0,103.0,71.0,85.0,51.0,3.0588235294117645,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,LIDER,VIT,Blue,Summer,43,Lucian,236,20.0,23.0,2.0,5.0,3.0,165.0,187.0,103.0,71.0,85.0,51.0,3.0588235294117645,3.4174757281553396,15.0,6.0,0.46511627906976744,59.183673469387756
2021,Vetheo,MSF,Red,Spring,43,Lucian,236,20.0,23.0,2.0,4.0,6.0,165.0,187.0,103.0,62.0,92.0,51.0,3.019607843137255,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,BrokenBlade,S04,Blue,Summer,43,Lucian,236,20.0,23.0,0.0,1.0,1.0,165.0,187.0,103.0,35.0,68.0,47.0,2.1914893617021276,3.4174757281553396,15.0,1.0,0.46511627906976744,59.183673469387756
2021,Nukeduck,XL,Red,Summer,43,Lucian,236,20.0,23.0,5.0,4.0,1.0,165.0,187.0,103.0,62.0,84.0,34.0,4.294117647058823,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,Nukeduck,XL,Blue,Summer,43,Lucian,236,20.0,23.0,5.0,2.0,3.0,165.0,187.0,103.0,62.0,84.0,34.0,4.294117647058823,3.4174757281553396,15.0,1.0,0.46511627906976744,59.183673469387756
2021,Nukeduck,XL,Blue,Summer,43,Lucian,236,20.0,23.0,8.0,9.0,0.0,165.0,187.0,103.0,62.0,84.0,34.0,4.294117647058823,3.4174757281553396,15.0,2.0,0.46511627906976744,59.183673469387756
2021,promisq,AST,Red,Spring,33,Thresh,412,17.0,16.0,1.0,5.0,8.0,21.0,280.0,108.0,11.0,132.0,75.0,1.9066666666666667,2.787037037037037,25.0,6.0,0.5151515151515151,59.183673469387756
2021,Crownshot,VIT,Red,Summer,45,Tristana,18,22.0,23.0,7.0,4.0,0.0,182.0,192.0,88.0,72.0,81.0,24.0,6.375,4.25,13.0,3.0,0.4888888888888889,59.183673469387756
2021,Crownshot,VIT,Blue,Summer,45,Tristana,18,22.0,23.0,3.0,5.0,2.0,182.0,192.0,88.0,72.0,81.0,24.0,6.375,4.25,13.0,5.0,0.4888888888888889,59.183673469387756
2021,Caps,G2,Red,Summer,43,Lucian,236,20.0,23.0,5.0,4.0,3.0,165.0,187.0,103.0,68.0,110.0,51.0,3.4901960784313726,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,Caps,G2,Blue,Summer,43,Lucian,236,20.0,23.0,1.0,4.0,0.0,165.0,187.0,103.0,68.0,110.0,51.0,3.4901960784313726,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,Caps,G2,Blue,Summer,43,Lucian,236,20.0,23.0,4.0,4.0,5.0,165.0,187.0,103.0,68.0,110.0,51.0,3.4901960784313726,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,Kobbe,MSF,Blue,Summer,45,Tristana,18,22.0,23.0,5.0,6.0,0.0,182.0,192.0,88.0,57.0,112.0,31.0,5.451612903225806,4.25,13.0,1.0,0.4888888888888889,59.183673469387756
2021,Caps,G2,Red,Summer,50,Orianna,61,25.0,25.0,5.0,9.0,3.0,138.0,351.0,110.0,68.0,110.0,51.0,3.4901960784313726,4.445454545454545,8.0,1.0,0.5,59.183673469387756
2021,Caps,G2,Blue,Summer,50,Orianna,61,25.0,25.0,5.0,13.0,2.0,138.0,351.0,110.0,68.0,110.0,51.0,3.4901960784313726,4.445454545454545,8.0,4.0,0.5,59.183673469387756
2021,Blue,SK,Red,Summer,43,Lucian,236,20.0,23.0,3.0,2.0,3.0,165.0,187.0,103.0,47.0,58.0,38.0,2.763157894736842,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,Blue,SK,Red,Summer,43,Lucian,236,20.0,23.0,5.0,9.0,1.0,165.0,187.0,103.0,47.0,58.0,38.0,2.763157894736842,3.4174757281553396,15.0,1.0,0.46511627906976744,59.183673469387756
2021,Blue,SK,Blue,Summer,43,Lucian,236,20.0,23.0,1.0,1.0,2.0,165.0,187.0,103.0,47.0,58.0,38.0,2.763157894736842,3.4174757281553396,15.0,1.0,0.46511627906976744,59.183673469387756
2021,LIDER,VIT,Red,Summer,43,Lucian,236,20.0,23.0,2.0,3.0,2.0,165.0,187.0,103.0,71.0,85.0,51.0,3.0588235294117645,3.4174757281553396,15.0,2.0,0.46511627906976744,59.183673469387756
2021,Vetheo,MSF,Blue,Spring,50,Orianna,61,25.0,25.0,0.0,1.0,4.0,138.0,351.0,110.0,62.0,92.0,51.0,3.019607843137255,4.445454545454545,8.0,4.0,0.5,59.183673469387756
2021,Blue,SK,Red,Summer,50,Orianna,61,25.0,25.0,1.0,0.0,1.0,138.0,351.0,110.0,47.0,58.0,38.0,2.763157894736842,4.445454545454545,8.0,4.0,0.5,59.183673469387756
2021,Vetheo,MSF,Blue,Spring,50,Orianna,61,25.0,25.0,4.0,5.0,0.0,138.0,351.0,110.0,62.0,92.0,51.0,3.019607843137255,4.445454545454545,8.0,4.0,0.5,59.183673469387756
2021,Mikyx,G2,Red,Spring,33,Thresh,412,17.0,16.0,0.0,9.0,4.0,21.0,280.0,108.0,15.0,190.0,73.0,2.808219178082192,2.787037037037037,25.0,5.0,0.5151515151515151,59.183673469387756
2021,Abbedagge,S04,Red,Spring,45,Tristana,18,22.0,23.0,6.0,3.0,5.0,182.0,192.0,88.0,55.0,89.0,39.0,3.6923076923076925,4.25,13.0,4.0,0.4888888888888889,59.183673469387756
2021,Abbedagge,S04,Blue,Spring,50,Orianna,61,25.0,25.0,1.0,15.0,2.0,138.0,351.0,110.0,55.0,89.0,39.0,3.6923076923076925,4.445454545454545,8.0,4.0,0.5,59.183673469387756
2021,Abbedagge,S04,Red,Spring,50,Orianna,61,25.0,25.0,2.0,3.0,3.0,138.0,351.0,110.0,55.0,89.0,39.0,3.6923076923076925,4.445454545454545,8.0,6.0,0.5,59.183673469387756
2021,Abbedagge,S04,Blue,Spring,50,Orianna,61,25.0,25.0,6.0,12.0,1.0,138.0,351.0,110.0,55.0,89.0,39.0,3.6923076923076925,4.445454545454545,8.0,1.0,0.5,59.183673469387756
2021,Abbedagge,S04,Blue,Spring,50,Orianna,61,25.0,25.0,4.0,9.0,0.0,138.0,351.0,110.0,55.0,89.0,39.0,3.6923076923076925,4.445454545454545,8.0,1.0,0.5,59.183673469387756
2021,Rekkles,G2,Red,Summer,45,Tristana,18,22.0,23.0,1.0,3.0,0.0,182.0,192.0,88.0,95.0,78.0,20.0,8.65,4.25,13.0,3.0,0.4888888888888889,59.183673469387756
2021,Rekkles,G2,Red,Summer,45,Tristana,18,22.0,23.0,4.0,3.0,0.0,182.0,192.0,88.0,95.0,78.0,20.0,8.65,4.25,13.0,5.0,0.4888888888888889,59.183673469387756
2021,Rekkles,G2,Blue,Summer,45,Tristana,18,22.0,23.0,11.0,3.0,1.0,182.0,192.0,88.0,95.0,78.0,20.0,8.65,4.25,13.0,6.0,0.4888888888888889,59.183673469387756
2021,Rekkles,G2,Red,Summer,45,Tristana,18,22.0,23.0,6.0,4.0,0.0,182.0,192.0,88.0,95.0,78.0,20.0,8.65,4.25,13.0,2.0,0.4888888888888889,59.183673469387756
2021,Rekkles,G2,Red,Summer,45,Tristana,18,22.0,23.0,4.0,2.0,2.0,182.0,192.0,88.0,95.0,78.0,20.0,8.65,4.25,13.0,2.0,0.4888888888888889,59.183673469387756
2021,Rekkles,G2,Blue,Summer,45,Tristana,18,22.0,23.0,9.0,7.0,1.0,182.0,192.0,88.0,95.0,78.0,20.0,8.65,4.25,13.0,1.0,0.4888888888888889,59.183673469387756
2021,Rekkles,G2,Blue,Summer,45,Tristana,18,22.0,23.0,5.0,4.0,0.0,182.0,192.0,88.0,95.0,78.0,20.0,8.65,4.25,13.0,3.0,0.4888888888888889,59.183673469387756
2021,Abbedagge,S04,Red,Spring,43,Lucian,236,20.0,23.0,1.0,2.0,1.0,165.0,187.0,103.0,55.0,89.0,39.0,3.6923076923076925,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,Twohoyrz,SK,Blue,Summer,43,Lucian,236,20.0,23.0,5.0,2.0,2.0,165.0,187.0,103.0,10.0,9.0,6.0,3.1666666666666665,3.4174757281553396,15.0,3.0,0.46511627906976744,59.183673469387756
2021,Vander,MSF,Red,Spring,33,Thresh,412,17.0,16.0,1.0,6.0,3.0,21.0,280.0,108.0,17.0,159.0,59.0,2.983050847457627,2.787037037037037,25.0,1.0,0.5151515151515151,59.183673469387756
2021,Carzzy,MAD,Blue,Summer,45,Tristana,18,22.0,23.0,5.0,4.0,6.0,182.0,192.0,88.0,89.0,101.0,42.0,4.523809523809524,4.25,13.0,2.0,0.4888888888888889,59.183673469387756
2021,Twohoyrz,SK,Blue,Summer,50,Orianna,61,25.0,25.0,0.0,2.0,4.0,138.0,351.0,110.0,10.0,9.0,6.0,3.1666666666666665,4.445454545454545,8.0,1.0,0.5,59.183673469387756
2021,Twohoyrz,SK,Red,Summer,50,Orianna,61,25.0,25.0,5.0,5.0,0.0,138.0,351.0,110.0,10.0,9.0,6.0,3.1666666666666665,4.445454545454545,8.0,2.0,0.5,59.183673469387756
2021,Blue,SK,Blue,Summer,50,Orianna,61,25.0,25.0,4.0,5.0,3.0,138.0,351.0,110.0,47.0,58.0,38.0,2.763157894736842,4.445454545454545,8.0,1.0,0.5,59.183673469387756
2021,Caps,G2,Red,Summer,50,Orianna,61,25.0,25.0,2.0,7.0,1.0,138.0,351.0,110.0,68.0,110.0,51.0,3.4901960784313726,4.445454545454545,8.0,4.0,0.5,59.183673469387756
2021,Tore,XL,Red,Spring,33,Thresh,412,17.0,16.0,0.0,5.0,2.0,21.0,280.0,108.0,11.0,118.0,68.0,1.8970588235294117,2.787037037037037,25.0,6.0,0.5151515151515151,59.183673469387756
2021,Jezu,SK,Blue,Summer,45,Tristana,18,22.0,23.0,4.0,8.0,1.0,182.0,192.0,88.0,49.0,73.0,37.0,3.2972972972972974,4.25,13.0,1.0,0.4888888888888889,59.183673469387756
2021,Milica,VIT,Blue,Spring,50,Orianna,61,25.0,25.0,1.0,3.0,1.0,138.0,351.0,110.0,38.0,87.0,33.0,3.787878787878788,4.445454545454545,8.0,6.0,0.5,59.183673469387756
2021,Milica,VIT,Blue,Spring,50,Orianna,61,25.0,25.0,6.0,11.0,1.0,138.0,351.0,110.0,38.0,87.0,33.0,3.787878787878788,4.445454545454545,8.0,4.0,0.5,59.183673469387756
2021,Humanoid,MAD,Red,Spring,43,Lucian,236,20.0,23.0,4.0,2.0,3.0,165.0,187.0,103.0,52.0,129.0,61.0,2.9672131147540983,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,Humanoid,MAD,Blue,Spring,43,Lucian,236,20.0,23.0,3.0,5.0,5.0,165.0,187.0,103.0,52.0,129.0,61.0,2.9672131147540983,3.4174757281553396,15.0,4.0,0.46511627906976744,59.183673469387756
2021,Humanoid,MAD,Blue,Spring,43,Lucian,236,20.0,23.0,9.0,4.0,1.0,165.0,187.0,103.0,52.0,129.0,61.0,2.9672131147540983,3.4174757281553396,15.0,6.0,0.46511627906976744,59.183673469387756
